reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOGEHSCke51vCIjeRCT87Im8whqQjJhNLjKBzHMGbV0Q9HmRCK37Je6RhNyg6u9_D10bEJEbEODWfzglf9g,Bernadette Angely,https://play-lh.googleusercontent.com/a-/AOh14GiPsIW5RiwcRGdymYi3WivnHQIICXg0yNEWSVmh,"Aplikasi gak jls awalnya bisa dipakai trs diperbarui malah gak bs dipakai dibk perintahnya pilih bahasa, pilih warganegara gak ada kelanjutan suruh contreng setuju...pdhal sdh buka persyaratan & kebijakan privasi tp ttp aja gak bs dibuka kek mana ini aplikasi, pdhal katanya harus krm semua hrs pk aplikasi ini, ke mall, naik kendaraan dll...jd bingung kan dipermudah seharusnya cara pemakaiannya semua hp hrs bisa gak semua kita punya hp yg canggih loh situasi lg sulit kek gini...tolong dong....",3,1,4.0.2,2021-11-12 00:08:45,"Halo Kak,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy",2021-11-12 08:27:18,most_relevant,com.telkom.tracencare
gp:AOqpTOGjBtLWwU7itR1ZB9WYPoYX7qFMkBYAKfDTzLe3-tqUTzu3Gs1-kKmVW5KM0C1VKws36u7_W6occQyVlZs,Valentin Santos,https://play-lh.googleusercontent.com/a-/AOh14Gghamf7eFmxXT9CQCBgZNtV0Et_Mv8DFCPuQNza,"saya, kan wni vaksin di luar negeri, kemenkes minta untuk untuk verivikasi wni vaksin di luar negeri suruh daftar dgn NIK, no HP, kartu vaksin. sdh saya lakukan itu dan sdh terverifikasi. tetapi sertifikat vaksin tidak muncul dalam aplikasi pedulilindungi. kira2 kenapa ya..mohon penjelasan.",3,9,4.0.2,2021-11-08 20:59:55,"Halo Valentin Santos,

Terkait verifikasi vaksin yang dilakukan di luar negeri, mohon lakukan pendaftaran melalui website vaksinln.dto.kemkes.go.id. Anda dapat mengirimkan email ke vni@dto.kemkes.go.id jika memiliki pertanyaan terkait vaksinasi yang dilakukan di luar Indonesia.

Terima kasih.

Stay healthy",2021-11-09 14:42:23,most_relevant,com.telkom.tracencare
gp:AOqpTOFNxfUlEn0GjunYXlAeskEQ9qkFiqSIfavUsJjT0TeEKpjoVE8ed7MfoVLLEFFcvLD3O6XfPei1AVc5_Gk,Riska Aulia,https://play-lh.googleusercontent.com/a-/AOh14GiZzT1VUj1xioisnpAKOT9qwRSFcLpxRRDkeAZTlw,"Kecewa banget padahal udah bener2 aku tuh udah vaksin dua dosis tapi gak ada yang muncul sertifikat nya padahal udah lama, nomor handphon dan nik nya sudah pasti bener waktu daftar tapi tetap aja ""Anda tidak memiliki sertifikat""😭",3,0,3.4.6,2021-11-09 19:20:06,"Halo Kak,

Kami mohon maaf atas ketidaknyamanan Anda. Saat ini Anda dapat lihat sertifikat vaksin Anda di menu 'Paspor Digital' pada halaman utama aplikasi PeduliLindungi.
Jika terkendala silakan cek melalui website pedulilindungi.id.hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id

Terima kasih",2021-11-10 13:40:49,most_relevant,com.telkom.tracencare
gp:AOqpTOET0QwuwyeVEoVhfteM8_bchuvE1E3nXVhejidH1jwkEwqP_l2o5f2I-wW3IbRfhHjIc_LfbGAOVq6PkFQ,Ervi Nurvanita,https://play-lh.googleusercontent.com/a-/AOh14GjrAe4XUX02EnEirKCmYKoY401lomGzMUyf17qA,"Saya sudah vaksin tp setelah diklik sertifikat vaksin, tp tulisannya ""sertifikat belum tersedia"" ini kenapa ya? Tlg di perbaiki lg aplikasi ini skrg sudah jadi kebutuhan untuk berpergian! Kl sudah support saya ganti ratingnya nanti",3,2,4.0.2,2021-11-02 20:17:26,"Halo Ervi,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Terimakasih",2021-11-04 12:27:14,most_relevant,com.telkom.tracencare
gp:AOqpTOEAqAVNrwfaFHWr2aoqJphATevpXvaT9g5jkY2_iP70sSsPNNlTQfTg6vOP_w-XOVFy1B-NuJ1C5LGmc4U,Nurhayati 23,https://play-lh.googleusercontent.com/a-/AOh14Gi_Fo9GVcSBfdaUf-3Cskk3IeHi0Y2lFPgaj5scng,"Mau tanya, kan bapak install apk peduli lindungi, tapi kenapa susah masuk ya. Setelah pilih warga indonesia, terus setuju sama peraturan nya tapi tetep gak bisa masuk. Stuck aja disitu, mohon bantuan nya",3,0,4.0.2,2021-11-15 17:42:52,"Halo Nurhayati,
Mohon maaf atas ketidaknyamanannya
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan
Stay healthy",2021-11-15 20:25:25,most_relevant,com.telkom.tracencare
gp:AOqpTOFPqwzLFJWNQ7IFD7_UC233OsD53lZrFpl60k0s3qihp4XGQ00s-DRE3dUohYzoIlhzpP778Yf_2ib8iac,Risman Joni,https://play-lh.googleusercontent.com/a-/AOh14Gg3SVy8eRmNS4_18EYM9kfpPXIexMjQia6v3j5I,"selasa 26/10/2021 pagi aplikasi pedulilindungi di hp saya masih berjalan normal . tiba tiba siangnya tertulis ""sayangnya plukasi telah berakhir"". Saya coba keluar aplikasi trus masuk lagi, disaat saya BUKA, lalu tekan *warga indonesia, lalu masuk halaman syrat penggunaan dan kebijakan privasi. saya centang, lalu TIDAK ADA bacaan/tekan & SAYA SETUJUI. sampai disitu sudah tidak respon. mohon dibantu pencerahannya",3,4,4.0.2,2021-10-28 21:00:42,"Halo Risman,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy",2021-10-29 20:12:07,most_relevant,com.telkom.tracencare
gp:AOqpTOGSO4r1LbtgPqi8cQKyOt6OrPPoIVAUbWViMm9iToz0gR0nwu3jJvM-2oDPA1uKqr6MziQEqrGugkCYtuQ,Dita Puji Astuti,https://play-lh.googleusercontent.com/a-/AOh14Gj-sb3mY5kP8E3osEt35_1II-C3R_RigI8X5gMRig,Mohon maaf min maaf mau tanya . Saya sudah downlod aplikasi Pedulilindungi pas mau liat sertifikat vaksinnya kenapa g bisa ya. Sudah input NIK sama nama lengkap tapi tetep saja g bisa. Mohon bantuannya terimaksih.,3,0,3.4.6,2021-11-05 20:18:19,"Halo Kakak,

Kami mohon maaf atas ketidaknyamanan yang Anda alami dalam menggunakan aplikasi PeduliLindungi.
Sebagai informasi, saat ini sedang terjadi gangguan pada sistem kami. Dimohon kesabarannya untuk menunggu dan melakukan pengecekan secara berkala.

Terima kasih

Stay Healthy",2021-11-06 14:39:23,most_relevant,com.telkom.tracencare
gp:AOqpTOGq-9YkEZ0D2q45hV0KyG_cK9A_I6SFrqPNdXkJ65IMJC6iWvMseM699-Rr2CsN1QwnT_QD1E4XXLFEivA,Yoses Hadisumarno,https://play-lh.googleusercontent.com/a-/AOh14Gjtxvdn81jHYKFnU4zWxh7999z2Ea4yyunQTJ8O,"setelah saya update aplikasi Pedulilindungi, untuk scan QR menjadi hilang, untuk munculkan lagi gimana yaaa ? Sehingga saya harus intall apl lain(komersial) supaya bisa cek in dan cek out pada pedulilindungi. Mohon solusinya yaaa, versi brapa yang bisa lancar untuk scan QR ? Terima kasih",3,6,4.0.2,2021-11-10 10:11:18,"Halo Yoses Hadisumarno,

Kami mohon maaf atas ketidaknyamanan Anda. Harap pastikan Anda menggunakan Android versi diatas 7.0 untuk performansi aplikasi yang lebih optimal. Jika masih terkendala, mohon kirimkan email ke pedulilindungi@kominfo.go.id.

Terima kasih",2021-11-10 16:57:33,most_relevant,com.telkom.tracencare
gp:AOqpTOEpVbLEKf_6Qlw-uabokvL6dsAJYd_-7QhGBil4tw-5VZKoSuNpR1mpx0VV0QPdTcp227vAOMJtF1NSDlM,Nur Salim Rozak,https://play-lh.googleusercontent.com/a-/AOh14GgRRAA7X37hrA_iV2okRSU2Jci5aPTt_Rew9x0v1g,Ada bug saat saya akses Daftar Vaksin -> Input Data -> show notif saya sudah vaksin ke-2 -> Sertifikat Vaksin (BUG auto FC),3,0,4.0.5,2021-11-29 10:14:50,"Halo Nur Salim,
Mohon maaf atas ketidaknyamanan Anda
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' pada halaman utama aplikasi
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id
Terimakasih",2021-11-29 15:50:57,most_relevant,com.telkom.tracencare
gp:AOqpTOFsKvduAxt7e_nXL4D7vJlJa65W7nMhXllqRfsJ8w54b8Lmf9vG2G8YfF8moafZgBtVLOkcE9V27Oi6-tw,Moh Khasif,https://play-lh.googleusercontent.com/a/AATXAJw--AR7nFGKYcOnNaPCNPXGegP57VOiWCH2Fx4t=mo,"Saya sudah vaksin dan sudah login di aplikasi ini. Tapi mau unduh sertifikat vaksin tidak ada. Di suruh masukan NIK dan Nama Udah keluar tertera ""lihat sertifikat vaksin"" eh di pencet tetap aja gak ada sertifikat vaksin. Ini gimana sih ??? Susahnya hadeeh",3,9,3.4.6,2021-09-29 07:17:13,,,most_relevant,com.telkom.tracencare
gp:AOqpTOFkcPGBtswIhZkw4iJoA3R8NRJutMaT1_n9A0ohBSmEG3MvzO-39aeLZguOgdKi4aN_2j1ZwV4ChhaoMpk,IRHADI,https://play-lh.googleusercontent.com/a-/AOh14GgIxbZSJEJY8MpuXZM9CIZX1GE7LjECpieah5n0,"Tata letak kiri kanan, spasi pada nama di sertifikat mohon di atur tepat di tengah. Biar rapi dan indah di pandang. Contoh yang kurang: _____BUDI UTOMO____________ Contoh yang bagus: ________BUDI UTOMO________ Ini saran saya, mohon kepada pengembang aplikasi ini, bagian underline nama mohon di rapikan spasi kiri dan spasi kanan menurut panjang nama pemilik sertifikat. Dan pengguna aplikasi ini dapat secara otomatis peningkatan aplikasi saat download sertifikat ulang. Terima kasih",3,0,3.4.6,2021-10-21 23:39:18,"Halo Irhadi,

Kami mohon maaf atas ketidaknyamanan Anda.
Jika menemukan saran terkait aplikasi PeduliLindungi, silakan laporkan melalui email pedulilindungi@kominfo.go.id
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.

Terima kasih

Stay Healthy",2021-10-23 08:47:37,most_relevant,com.telkom.tracencare
gp:AOqpTOEawfZuPLa7wUpl4iuoaAsIT58FLfMq7QQGOa4nvcfPoJBsE88IK0S_4GI593n-6R2-6JRAmKlGaUOyH-0,Agung Muhamad,https://play-lh.googleusercontent.com/a-/AOh14Ghvv3Cy_68jY7al9hMgY_YYaEYyHKFXLmjpN_e8rCk,"Sudah di vaksin, tapi keterangan di aplikasi belum di vaksin,&sertifikat nya gak keluar2.padahal data2 nya sudah bener, dari tiket vaksin,nama, tanggal lahir,NIK, alamat &no hp,semuany sudah sesuai....",3,1,4.0.2,2021-11-07 17:57:51,"Halo Agung ,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah, sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' di halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id. Terimakasih",2021-11-07 08:12:20,most_relevant,com.telkom.tracencare
gp:AOqpTOETLvMacK6MkW0JnA6IbRixUZlR-kv_OEOQOgTMsL8D1wv1rKDmYSHtvUuzvww9rqzo8WVF_9lD7ab7AUc,Nurha Eni,https://play-lh.googleusercontent.com/a/AATXAJxPvL15is9M-XzPwN_1gSaSIJN26CvjRmHC9aaH=mo,halo admin saya mau nanya ..kenapa di aplikasi pedulilindungi sertifikat saya tidak terdaftar ya . setelah masukin nik dan nama hanya muncull keterangan sudah di faksin gitu aja tpi gak muncul sertifikat nya .. mohon di bantu ya mind,3,0,4.0.2,2021-11-16 21:45:45,"Halo Nurha Eni,

Mohon maaf atas ketidaknyamanannya.
Harap pastikan identitas yang Anda masukkan sama dengan identitas yang didaftarkan ketika vaksinasi. Lakukan pengecekan melalui website pedulilindungi.id untuk kelengkapan email dan nomor HP. Jika masih terkendala, harap kirimkan data diri Anda ke email sertifikat@pedulilindungi.id.

Terima kasih",2021-11-17 09:50:39,most_relevant,com.telkom.tracencare
gp:AOqpTOHWJqBQYrpZ4bOEpioTmrKClEiMKppQM-tlreERCSDprZUQfbR9HjyXrb7bepkMUzMYD8SkzYRUeNWMuSE,Sinta Sarimanah,https://play-lh.googleusercontent.com/a/AATXAJwqMvdDbg4vrV2JoEaPq7mFKepPe71qFESFMYdk=mo,Hallo assalamualaikum warahmatullahi wabarakatuh saya Sinta Sarimanah mau minta tolong bantuannya saya pengen liat sertivikat vaksin yang kedua tapi belum ada ... Udah saya klik no saya tapi sudah ada .. dan no pun blum kesimpan2 juga ... Gimana ya caranya biar liar sertifikat vaksin yang kedua Terimakasih,3,1,4.0.2,2021-11-07 18:29:53,"Halo Sinta,
Mohon maaf atas ketidaknyamanan Anda.
Harap pastikan Anda sudah melakukan registrasi dan melengkapi profil Anda. Jika sudah sertifikat vaksin dapat di cek pada menu 'Sertifikat Vaksin' pada halaman utama aplikasi.
Jika terkendala silakan hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id
Terimakasih",2021-11-08 14:44:30,most_relevant,com.telkom.tracencare
gp:AOqpTOESyuYJ3bILZWB2EEcVGY6oIAJFCrmASwce2guWcNr85RRWTRndhVEaG5_qdb8U8d6wD74aiKuxaUz_lvs,Jerremy Nugrahanto Kotten,https://play-lh.googleusercontent.com/a-/AOh14GhPGNUousxV3WXU5iKUMQ3SBzD8OmNZBH0l0N002Q,"Saya pengguna data PeduliLindungi , saat masuk aplikasi di supermarket, waktu harus scan QR code , tidak bisa muncul scanner dan saya hanya menunjukan sertificat saya yang ada di aplikasi tsb , bisa masuk supermarket , tetapi bagaimana dengan aplikasi tersebut untuk scan QR code , banyak juga pengguna seperti saya mendapat kendala tsb.",3,0,3.4.6,2021-09-18 17:55:02,"""Halo Kak,

Mohon maaf atas ketidaknyamanan Anda.
Sebelumnya harap pastikan perangkat Anda mendukung pemindaian QR code agar aplikasi dapat digunakan dengan optimal. Kami terus berupaya untuk meningkatkan performansi aplikasi agar lebih mudah digunakan.

Terima kasih""",2021-09-24 14:56:21,most_relevant,com.telkom.tracencare
gp:AOqpTOGFWgCiDf3IBy_qrdFi-pDTas3bprlZz_HMQTEFZ_7hkbH7qGD__mhka8Gisa0PTHAJ_bJDk4GAfALbVUo,Tirza Veronica,https://play-lh.googleusercontent.com/a-/AOh14GiFXBqCT43aMtbN9pU6sfK4YAPqFPhb33nZnH8LHg,"Saran kak, buat masukkin tanggal lahirnya pake yang diketik aja kak. kalo pakai yang sekarang dan tahun lahirnya jauh, lama banget untuk sampai di tahun dan tanggal yang dimaksud. Untuk data vaksinasi dan indikator warnanya mungkin bisa lebih cepet lagi ya ke-update nya. Soalnya punya saya sudah vaksin, tapi indikator warnanya masih tetep merah. Terima kasihh✨ sukses selalu sehat selalu.",3,7,3.4.6,2021-10-11 17:33:32,"""Halo Tirza,

Mohon maaf atas ketidaknyamanan Anda.
Pengisian tanggal lahir dapat dilakukan dengan mengetuk 'Tahun' lalu scroll untuk memilih tahun kelahiran Anda, 'Bulan', serta 'Tanggal' lalu simpan. Jika masih terkendala, kirimkan screenshot/capture ke email pedulilindungi@kominfo.go.id

Terima kasih

Stay healthy""",2021-10-12 14:07:00,most_relevant,com.telkom.tracencare
gp:AOqpTOGq7AC1TpZlGqLruR7Ak_W6_Cmyg6Av_oL6Xjn7SRbun8NEY2_3hPF97N8r-giy12tTPeLuK02RN5nrtGs,Yuliariani Wulandari,https://play-lh.googleusercontent.com/a/AATXAJzNgRA0MTah9rX3gC-vWQxrPVxpvfCYGC81uWsH=mo,"Cukup membantu, tapi maaf cuma aku kasih bintang 3. Soalnya buat registrasi akun nya susah banget, aku udah masukin NIK, nama, ttl yang bener sesuai data tapi kok nggak bisa ya? Sekali semoga apk nya dapat ditingkatkan menjadi lebih baik, permudah registrasi akun, terimakasih PeduliLindungi",3,2,3.4.6,2021-10-04 05:18:45,"Halo Yuliariani,

Kami mohon maaf atas ketidaknyamanan Anda.
Sebagai alternatif, Anda dapat melakukan registrasi akun melalui website pedulilindungi.id
Jika masih terkendala, harap kirimkan email ke pedulilindungi@kominfo.go.id

Terima kasih
Stay healthy",2021-10-04 10:09:42,most_relevant,com.telkom.tracencare
gp:AOqpTOFzHX9_P8PDJfLipkkuom9Hgqv6ow65z5YhO0IDvYhxnNBwavLc970n-8ZS1parP7IlwU3A94kywEND-K8,Irwan Saahh,https://play-lh.googleusercontent.com/a-/AOh14GioEYOndPf4hETxdEQ_h70qtQhKIQLO6_6yVb6lKg,"Saya mau tanya,,kalo orang tua di kampung"" kan tidak punya HP tuh,, trus pas vaksin tidak mencantumkan nomer tlp,, itu bagaimana solusinya,, sementara mereka hanya mengandalkan surat vaksin,,, tolong dijawab karena tetangga saya pada bingung dengan hal ini",3,1,3.4.6,2021-10-05 12:06:23,"Halo Kakak,

Kami mohon maaf atas ketidaknyamanan Anda.Saat ini Anda dapat lihat sertifikat vaksin Anda di menu 'Paspor Digital' pada halaman utama aplikasi PeduliLindungi.
Jika terkendala silakan cek melalui website pedulilindungi.id.hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id

Terima kasih
Stay healthy",2021-10-05 13:31:07,most_relevant,com.telkom.tracencare
gp:AOqpTOGeei_XzB7GjgbMx8L_ktKJnuICqRExChMFw8QBhCd0ltonQjaNHy3Wh-BW5J5o8JXUbgfxO7cU7m4sATs,Tiara Kaba,https://play-lh.googleusercontent.com/a-/AOh14Gjk26ILfJC3h85JcFdch3gMahhMveUVR9hM--VjcQ,"Aplikasinya sebenarnya membantu kita untuk penyimpanan sertifikat vaksin dan info-info mengenai virus corona. Tapi minus nya pelayanan (CS) dari aplikasi ini, karna banyak yg komplain atau sekedar menanyakan kekurang pahaman namun tidak bisa tersampaikan. Saran : buat tambahan fitur tanya CS di aplikasi ini, agar memudahkan kami terhubung dengan CS. Terimakasih",3,1,3.4.5,2021-09-23 10:02:04,,,most_relevant,com.telkom.tracencare
gp:AOqpTOGzgBM_iFRbzDz_79GcE3nsUcWBKaWJMK5T_Did-I8BrsHpMSRIhcVCszIWXex_M5P9ASDxu6NgFSoNLhE,dede samsudin,https://play-lh.googleusercontent.com/a/AATXAJygrZX6J9uG-SMNkALwTrdUA-16RoOFvgxuREPs=mo,"Saya sering perjalanan luar kota mendampingi pejabat, pejabat ini input ehac nya pakai hp saya. Masalahnya misal mendampingi A, ada data ehac saya dan A, nah pas mendampingi B, data ehac A terus muncul, mengitu juga kalau mendampingi A lagi, data ehac B muncul lagi. Mungkin app nya perlu update di tambah menu enable untuk data yg tidak dipakai, tanpa harus menghapusnya. Terima kasih",3,3,3.4.6,2021-10-17 23:18:17,"Halo Dede Samsudin,

Terkait pertanyaan Anda, kami sarankan agar 1 aplikasi dan perangkat digunakan oleh 1 individu untuk mempermudah mobilitas. Jika terdapat pertanyaan lebih lanjut, Anda dapat menghubungi kami melalui email di pedulilindungi@kominfo.go.id

Terima kasih",2021-10-19 08:26:53,most_relevant,com.telkom.tracencare
gp:AOqpTOFPwoYBTGqlrpv0FigLyjLDRp-LUv18lb9IEdUZOMQrhcgotQo7lPl8XijNmeELxK-NYy1VDtcsFnIdk1c,L N,https://play-lh.googleusercontent.com/a/AATXAJyVMnQbHpjhfu_WS0TB49Zz6qHYBvjYETICerIs=mo,"Aplikasi mengalami bug di hp saya. Tidak bisa melakukan pengisian tanggal lahir, saat menekan tombol ""ok"" bagian tanggal lahir tetap kosong. Saran saya, tolong berikan fitur pengetikan manual juga pada tanggal lahir agar bisa langsung mengisi. Terima kasih",3,14,3.4.5,2021-09-10 16:51:25,"Halo L N,
Sebelumnya kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan aplikasi PeduliLindungi.
Terkait permasalahan yang berkaitan dengan aplikasi, Anda dapat menghubungi kami melalui email pedulilindungi@kominfo.go.id.
Mohon lampirkan juga capture/screenshot dari kendala yang Anda temukan.
Terima kasih
Stay Healthy",2021-09-20 08:10:42,most_relevant,com.telkom.tracencare
gp:AOqpTOGK_zzNQ50ZALs78otGosdnSohfuf7IBappWr1-2T_PgycM1edTD25peBCGbJmh57MlVTgid79O1NA4LSQ,Adi Anugrah,https://play-lh.googleusercontent.com/a-/AOh14GgmYLTO48hNDQ3Gjlxgm29EWSQMmcOrvK6P0fkNZg,"Tolong di perbaiki pak aplikasinya karena saya menggunakan hp yang cukup lama tidak bisa mengakses masuk karena saya tidak bisa mengklik ""saya setuju"" pada awal login mungkin ukuran layar di hp saya tergolong kecil,terima kasih",3,2,4.0.2,2021-11-03 14:49:18,"Halo Adi,
Mohon maaf atas ketidaknyamanannya.
Jika terkendala tidak dapat menggulirkan halaman atau tombol 'Saya Setuju'/'Mengerti'/'Simpan' tidak muncul di aplikasi, sebagai alternatif Anda dapat memperkecil ukuran tulisan pada pengaturan perangkat Anda.
Kami terus berupaya untuk meningkatkan performansi agar lebih mudah digunakan.
Stay healthy",2021-11-05 16:30:35,most_relevant,com.telkom.tracencare
gp:AOqpTOG-t4gR7Icd26CGUDkUpCRjE-2ehxWZbPgJn-gIuWsrwNQ0qQFDyJZD2Ea_pEYELOwEJ9IXUIeKaWX_flw,Helmi W_Yusriansyah,https://play-lh.googleusercontent.com/a-/AOh14GgoKwA2sq50gu8JSoUwfzDgXJ_oj22tgzA-oYel9g,Aku kecewa padamu aplikasi.. hiks. Ga bisa login pake hp sendiri. Ga tau aneh.. daftar vaksin setor email no.telp Tp buat akun pake email ga muncul Sertifikat nya. Kalo buat akun pake no telp baru mau muncul Sertifikat nya.. harusnya udah nge link antar email dan no telp nya BIAR GA BANYAK DOBEL AKUN. BUAT APA SERTIFIKAT? MANG DENGAN VAKSIN JADI KEBAL? GAK. Kutarik kata-kataku.. karena udah bisa login..,3,2,3.4.6,2021-09-30 06:25:28,"Halo Helmi,

Kami mohon maaf atas ketidaknyamanan Anda.Saat ini Anda dapat lihat sertifikat vaksin Anda di menu 'Paspor Digital' pada halaman utama aplikasi PeduliLindungi.
Jika terkendala silakan cek melalui website pedulilindungi.id.hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id

Terima kasih",2021-09-30 11:00:18,most_relevant,com.telkom.tracencare
gp:AOqpTOHStWSm9jLNQlu57OJRkJj1VYNolGSdsvaiZNI1tkkYZqcFiR4oqqXlsro-rM_7bQFOKrI_y4MQ0fUxuDM,C_andy's_ andy,https://play-lh.googleusercontent.com/a-/AOh14Gh_uklpk6I8djzvAikmHtocqWdNRANQfBp4Jncp,Harap di perbaiki lagi aplikasi ini. Ada perbadaan data antara APLIKASI dan website pedulilindungi. seperti yg saya alami. Di web semua data benar Di app masih ada sedikit kekeliruan data. (Alhasil saya download srtifikat melalui WEB) Karena yg benar ya itu. Yg di website.,3,1,3.4.6,2021-10-02 19:00:39,"Halo andy,
Kami mohon maaf atas ketidaknyamanan Anda.
Kami akan terus berupaya memberikan informasi seakurat mungkin, serta senantiasa memperbaiki performansi aplikasi ini agar lebih mudah digunakan dan kami sangat menghargai kesabaran Anda dalam menunggu perbaikan yang dirilis selanjutnya.
Stay Healthy",2021-10-06 07:41:06,most_relevant,com.telkom.tracencare
gp:AOqpTOEeOOwnMzaNr_Nd1jAlELHwjxtc7XModaErP7tJZPRr9kJED8gx-cCrUZUwLI4KKzNn_tVuDQmHaLI7iiE,Ponco Widayat,https://play-lh.googleusercontent.com/a-/AOh14GiV7NdD_XrKxdnlYi6qut4vv5C8AEqmp9FzL9psJA,"Saat vaksin kami (suami istri) daftar menggunakan satu nomer hp, saat ini kami bermaksud punya akun peduli lindungi di masing2 hp. Saya sdh punya akun ini, kemudian saya bikinkan untuk istri saya dg nomer hp dia. Kok akun saya ikut berubah sama sprti punya istri. Mohon penjelasanya apa gak bisa dipisah karena daftar pake satu nomer🙏",3,1,3.4.5,2021-09-23 07:28:55,"""Halo Kak,

Sebelumnya kami mohon maaf atas ketidaknyamanan Anda dalam menggunakan aplikasi PeduliLindungi.
Terkait permasalahan yang berkaitan dengan aplikasi, Anda dapat menghubungi kami melalui email pedulilindungi@kominfo.go.id.

Mohon lampirkan juga capture/screenshot dari kendala yang Anda temukan.

Terima kasih

Stay Healthy""",2021-09-23 13:45:23,most_relevant,com.telkom.tracencare
gp:AOqpTOF3qt4BSNMjAVLTx-7A6ZqEiNHcWrfKSPR03X7rhZi2DnDQSbp0o9eEyVfpOIsANT_WCkL40lKzIFNEUwU,Rozanah Hana Muthiah,https://play-lh.googleusercontent.com/a-/AOh14GgT8g1EiIrxnn1t04bo6eO7bg-OMr0JyzAsKmR8bw,"Min maaf mau tanya. Saya sudah vaksin sinovac sudah dosis 2. Tapi sampai sekarang masih belom dapat sertifikatnya. Saya sudah komplen di email, telp ga bisa, bahkan menggunakan aplikasi dan web peduli lindungi juga tidak bisa. Mohon di bantu, karna sebentar lagi saya kuliah offline dan di haruskan mempunyai sertifikat. Terima kasih",3,6,3.4.5,2021-09-17 10:24:36,"Halo Kakak,
Kami mohon maaf atas ketidaknyamanan Anda.Saat ini Anda dapat lihat sertifikat vaksin Anda di menu 'Paspor Digital' pada halaman utama aplikasi PeduliLindungi.
Jika terkendala silakan cek melalui website pedulilindungi.id.hubungi pelayanan vaksinasi 119 ext. 9 atau email ke sertifikat@pedulilindungi.id
Terima kasih Stay Healthy",2021-09-23 13:56:53,most_relevant,com.telkom.tracencare
gp:AOqpTOFPeJWIO0KzX8ZF6ML7BNCy0WpSBazKimJgXPzd69TYX3RWbRPTTaoxbwSu1KeoZhErcHhdmn10iFuxjX0,Ilham Saprul,https://play-lh.googleusercontent.com/a-/AOh14GicHFDfn9m_1PqtVj94oUfQAzn4LYY0QOdMVOBlSw,"Perlu perbaikan pada penulisan tanggal lahir yg seharusnya memudahkan malah menyusahkan, dimana saya harus menekan tombol berpuluh-puluh kali untuk sampai di tahun lahir saya (dari tahun 2021 sampai ke tahun 1984)... :(",3,1,4.0.2,2021-11-02 16:16:07,"Halo Ilham,

Mohon maaf atas ketidaknyamanan Anda.
Pengisian tanggal lahir dapat dilakukan dengan mengetuk 'Tahun' lalu scroll untuk memilih tahun kelahiran Anda, 'Bulan', serta 'Tanggal' lalu simpan. Jika masih terkendala, kirimkan screenshot/capture ke email pedulilindungi@kominfo.go.id.

Terima kasih.

Stay healthy",2021-11-05 15:42:37,most_relevant,com.telkom.tracencare
